Wiki link,common name,botanical name,status,common name worked,botanical name worked,both worked,search result url,missouribotanicalgarden url,page data
,Evergreen Pistache,Pistacia Lentiscus,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Pistacia+Lentiscus,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=275957&isprofile=1&basic=Pistacia+Chinensis,
,Water Lettuce,Pistia Stratiotes,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Pistia+Stratiotes,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=276427&isprofile=1&basic=Pistia+Stratiotes,
,Guamuchil,Pithecellobium Dulce,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Pithecellobium+Dulce,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=276427&isprofile=1&basic=Pistia+Stratiotes,
,Kohuhu Pittosporum,Pittosporum Tenuifolium,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Pittosporum+Tenuifolium,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=276427&isprofile=1&basic=Pistia+Stratiotes,
,Green Pittosporum,Pittosporum Tobira,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Pittosporum+Tobira,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285126&isprofile=1&basic=Pittosporum+Tobira,
,Sycamore Tree,Platanus Occidentalis,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Platanus+Occidentalis,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285137&isprofile=1&basic=Platanus+Occidentalis,
,California Sycamore,Platanus Racemosa,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Platanus+Racemosa,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285137&isprofile=1&basic=Platanus+Occidentalis,
,Balloon Flower,Platycodon Grandiflorus,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Platycodon+Grandiflorus,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=278881&isprofile=1&basic=Platycodon+Grandiflorus,
,Plumbago,Plumbago Auriculata,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Plumbago+Auriculata,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285155&isprofile=1&basic=Plumbago+Auriculata,
,Plumeria,Plumeria Obtusa,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Plumeria+Obtusa,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=276090&isprofile=1&basic=Plumeria+Obtusa,
,Frangipani,Plumeria Rubra,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Plumeria+Rubra,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=276072&isprofile=1&basic=Plumeria+Rubra,
,Kentucky Blue Grass,Poa Pratensis,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Poa+Pratensis,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=264609&isprofile=1&basic=Poa+Pratensis,
,Podocarpus,Podocarpus Macrophyllus,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Podocarpus+Macrophyllus,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285416&isprofile=1&basic=Podocarpus+Macrophyllus,
,Pandora Vine,Podranea Ricasoliana,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Podranea+Ricasoliana,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285416&isprofile=1&basic=Podocarpus+Macrophyllus,
,Jacob's Ladder,Polemonium Reptans,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Polemonium+Reptans,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285442&isprofile=1&basic=Polemonium+Reptans,
,Double Tuberose,Polianthes Tuberosa,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Polianthes+Tuberosa,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=275813&isprofile=1&basic=Polianthes+Tuberosa,
,Mexican Oregano,Poliomintha Longiflora,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Poliomintha+Longiflora,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=364593&isprofile=1&basic=Poliomintha+Longiflora,
,Smartweed,Polygonum Capitatum,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Polygonum+Capitatum,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=364593&isprofile=1&basic=Poliomintha+Longiflora,
,Christmas Fern,Polystichum Acrostichoides,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Polystichum+Acrostichoides,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285770&isprofile=1&basic=Polystichum+Acrostichoides,
,Western Sword Fern,Polystichum Munitum,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Polystichum+Munitum,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285770&isprofile=1&basic=Polystichum+Acrostichoides,
,Tassel Fern,Polystichum Polyblepharum,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Polystichum+Polyblepharum,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285989&isprofile=1&basic=Polystichum+Polyblepharum,
,Korean Rock Fern,Polystichum Tsus-simense,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Polystichum+Tsus-simense,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285989&isprofile=1&basic=Polystichum+Polyblepharum,
,Pickerel Weed,Pontederia Cordata,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Pontederia+Cordata,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285492&isprofile=1&basic=Pontederia+Cordata,
,Silver Leaf Poplar,Populus Alba,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Populus+Alba,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286780&isprofile=1&basic=Populus+Alba,
,Cottonless Cottonwood,Populus Deltoides,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Populus+Deltoides,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286781&isprofile=1&basic=Populus+Deltoides,
,Western Cottonwood,Populus Fremontii,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Populus+Fremontii,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286781&isprofile=1&basic=Populus+Deltoides,
,Trembling Aspen,Populus Tremuloides,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Populus+Tremuloides,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286796&isprofile=1&basic=Populus+Tremuloides,
,Portulaca,Portulaca Grandiflora,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Portulaca+Grandiflora,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285505&isprofile=1&basic=Portulaca+Grandiflora,
,Purslane,Portulaca Oleracea,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Portulaca+Oleracea,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285506&isprofile=1&basic=Portulaca+Oleracea,
,Elephant Bush,Portulacaria Afra,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Portulacaria+Afra,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285506&isprofile=1&basic=Portulaca+Oleracea,
,Chilean Mesquite,Prosopis Chilensis,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prosopis+Chilensis,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285506&isprofile=1&basic=Portulaca+Oleracea,
,Honey Mesquite,Prosopis Glandulosa,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prosopis+Glandulosa,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285506&isprofile=1&basic=Portulaca+Oleracea,
,Velvet Mesquite,Prosopis Velutina,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prosopis+Velutina,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285506&isprofile=1&basic=Portulaca+Oleracea,
,Self Heal,Prunella Laciniata,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunella+Laciniata,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=291356&isprofile=1&basic=Self+Heal,
,Apricot,Prunus Armeniaca,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunus+Armeniaca,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=252663&isprofile=1&basic=Prunus+Armeniaca,
,3-N-1 Cherry,Prunus Avium,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunus+Avium,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286442&isprofile=1&basic=Prunus+Avium,
,Carolina Cherry Laurel,Prunus Caroliniana,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunus+Caroliniana,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286443&isprofile=1&basic=Prunus+Caroliniana,
,Flowering Plum,Prunus Cerasifera,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunus+Cerasifera,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286444&isprofile=1&basic=Prunus+Cerasifera,
,Almond,Prunus Dulcis,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunus+Dulcis,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286445&isprofile=1&basic=Prunus+Dulcis,
,Cherry Laurel,Prunus Laurocerasus,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunus+Laurocerasus,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286448&isprofile=1&basic=Prunus+Laurocerasus,
,Portugal Laurel,Prunus Lusitanica,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunus+Lusitanica,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286448&isprofile=1&basic=Prunus+Laurocerasus,
,Amur Choke Cherry,Prunus Maackii,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunus+Maackii,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286616&isprofile=1&basic=Prunus+Maackii,
,Multi Variety Peach Tree,Prunus Persica,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunus+Persica,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=252650&isprofile=1&basic=Prunus+Persica,
,Nectarine,Prunus Persica var. nucipersica,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunus+Persica+var.+nucipersica,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=252653&isprofile=1&basic=Nectarine,
,3-N-1 Plum,Prunus Salicina,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunus+Salicina,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=252653&isprofile=1&basic=Nectarine,
,Nanking Flowering Cherry,Prunus Tomentosa,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunus+Tomentosa,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286358&isprofile=1&basic=Prunus+Tomentosa,
,Rose Tree of China,Prunus Triloba,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunus+Triloba,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286584&isprofile=1&basic=Prunus+Triloba,
,Choke Cherry Bush,Prunus Virginiana,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Prunus+Virginiana,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286359&isprofile=1&basic=Prunus+Virginiana,
,Mexican Flame Vine,Pseudogynoxys Chenopodioides,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Pseudogynoxys+Chenopodioides,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=277491&isprofile=1&basic=Pseudogynoxys+Chenopodioides,
,Douglas Fir,Pseudotsuga Menziesii,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Pseudotsuga+Menziesii,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285009&isprofile=1&basic=Pseudotsuga+Menziesii,
,Strawberry Guava,Psidium Cattleianum,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Psidium+Cattleianum,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=282872&isprofile=1&basic=Strawberry+Guava,
,Pink Guava,Psidium Guajava,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Psidium+Guajava,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=282872&isprofile=1&basic=Strawberry+Guava,
,Alexander Palm,Ptychosperma Elegans,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Ptychosperma+Elegans,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=282872&isprofile=1&basic=Strawberry+Guava,
,Pasque Flower,Pulsatilla Vulgaris,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Pulsatilla+Vulgaris,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286257&isprofile=1&basic=Pulsatilla+Vulgaris,
,Pomegranate,Punica Granatum,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Punica+Granatum,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286059&isprofile=1&basic=Punica+Granatum,
,Clustered Mountain Mint,Pycnanthemum Muticum,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Pycnanthemum+Muticum,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=293531&isprofile=1&basic=Pycnanthemum+Muticum,
,Flame Vine,Pyrostegia Venusta,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Pyrostegia+Venusta,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=277491&isprofile=1&basic=Flame+Vine,
,3-N-1 Pear,Pyrus Communis,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Pyrus+Communis,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286400&isprofile=1&basic=Pyrus+Communis,
,3-N-1 Asian Pear,Pyrus Pyrifolia,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Pyrus+Pyrifolia,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286400&isprofile=1&basic=Pyrus+Communis,
,Sawtooth Oak,Quercus Acutissima,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Acutissima,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280732&isprofile=1&basic=Quercus+Acutissima,
,California Live Oak,Quercus Agrifolia,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Agrifolia,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280732&isprofile=1&basic=Quercus+Acutissima,
,White Oak,Quercus Alba,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Alba,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280711&isprofile=1&basic=Quercus+Alba,
,Swamp White Oak,Quercus Bicolor,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Bicolor,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280712&isprofile=1&basic=Quercus+Bicolor,
,Clump Scarlet Oak,Quercus Coccinea,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Coccinea,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280714&isprofile=1&basic=Quercus+Coccinea,
,Northern Pin Oak,Quercus Ellipsoidalis,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Ellipsoidalis,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280751&isprofile=1&basic=Quercus+Ellipsoidalis,
,Shingle Oak,Quercus Imbricaria,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Imbricaria,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280716&isprofile=1&basic=Quercus+Imbricaria,
,California Black Oak,Quercus Kelloggii,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Kelloggii,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280716&isprofile=1&basic=Quercus+Imbricaria,
,Lacey Oak,Quercus Laceyi,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Laceyi,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280716&isprofile=1&basic=Quercus+Imbricaria,
,Valley Oak,Quercus Lobata,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Lobata,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280716&isprofile=1&basic=Quercus+Imbricaria,
,Water Oak,Quercus Nigra,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Nigra,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280754&isprofile=1&basic=Quercus+Nigra,
,Pin Oak,Quercus Palustris,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Palustris,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280745&isprofile=1&basic=Quercus+Palustris,
,Willow Oak,Quercus Phellos,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Phellos,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280755&isprofile=1&basic=Quercus+Phellos,
,Monterey Oak,Quercus Polymorpha,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Polymorpha,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280755&isprofile=1&basic=Quercus+Phellos,
,Northern Red Oak,Quercus Rubra,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Rubra,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280723&isprofile=1&basic=Quercus+Rubra,
,Shumard Oak,Quercus Shumardii,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quercus+Shumardii,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280724&isprofile=1&basic=Quercus+Shumardii,
,Rangoon Creeper,Quisqualis Indica,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Quisqualis+Indica,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280724&isprofile=1&basic=Quercus+Shumardii,
,China Doll,Radermachera Sinica,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Radermachera+Sinica,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=277931&isprofile=1&basic=Radermachera+Sinica,
,Prairie Coneflower,Ratibida Pinnata,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Ratibida+Pinnata,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=277458&isprofile=1&basic=Ratibida+Pinnata,
,Travelers Tree,Ravenala Madagascariensis,1,1,1,1,http://www.missouribotanicalgarden.org/PlantFinder/PlantFinderProfileResults.aspx?basic=Ravenala+Madagascariensis,http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=282805&isprofile=1&basic=Ravenala+Madagascariensis,
