Botanical Name,Expected Common Name,Wikipedia Page link,Image urls
Kirengeshoma palmata,Kirengeshoma palmata,https://en.wikipedia.org/wiki/Kirengeshoma_palmata,https://upload.wikimedia.org/wikipedia/commons/0/04/Kirengeshoma_palmata1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/7/70/Status_iucn3.1_EN.svg
Kitaibelia vitifolia,not found,not found,not found
Knautia macedonica,Knautia,https://en.wikipedia.org/wiki/Knautia,https://upload.wikimedia.org/wikipedia/commons/d/d4/Acker-Witwenblume_Knautia_arvensis.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/8/86/Greenandsnow001.jpg
Kniphofia brachystachya,Kniphofia,https://en.wikipedia.org/wiki/Kniphofia,https://upload.wikimedia.org/wikipedia/commons/d/d7/Kniphofia02.jpg https://upload.wikimedia.org/wikipedia/commons/a/a6/Kniphofia_%27Shenandoah%27_Flower_2112px.jpg https://upload.wikimedia.org/wikipedia/commons/e/e0/Kniphofia_foliosa.jpg https://upload.wikimedia.org/wikipedia/commons/d/d5/Kniphofia_uvaria_einzeln.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/commons/d/de/Wildflower_Area_at_Baxter_Creek_Gateway_Park.jpg https://upload.wikimedia.org/wikipedia/commons/0/05/Yellow_Kniphofia_1.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Kniphofia caulescens,Kniphofia,https://en.wikipedia.org/wiki/Kniphofia,https://upload.wikimedia.org/wikipedia/commons/d/d7/Kniphofia02.jpg https://upload.wikimedia.org/wikipedia/commons/a/a6/Kniphofia_%27Shenandoah%27_Flower_2112px.jpg https://upload.wikimedia.org/wikipedia/commons/e/e0/Kniphofia_foliosa.jpg https://upload.wikimedia.org/wikipedia/commons/d/d5/Kniphofia_uvaria_einzeln.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/commons/d/de/Wildflower_Area_at_Baxter_Creek_Gateway_Park.jpg https://upload.wikimedia.org/wikipedia/commons/0/05/Yellow_Kniphofia_1.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Koeleria argentea,Koeleria,https://en.wikipedia.org/wiki/Koeleria,https://upload.wikimedia.org/wikipedia/commons/2/2b/Illustration_Koeleria_pyramidata0.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Koeleria glauca,Koeleria glauca,https://en.wikipedia.org/wiki/Koeleria_glauca,https://upload.wikimedia.org/wikipedia/commons/f/f5/Koeleria_glauca_%28habitus%29.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Lagunaria patersonii,Lagunaria,https://en.wikipedia.org/wiki/Lagunaria,https://upload.wikimedia.org/wikipedia/commons/4/49/Lagunaria_patersonia-fruit_foliage-CROPPED.jpg https://upload.wikimedia.org/wikipedia/commons/1/1e/Lagunaria_patersonia_seeds%2C_by_Omar_Hoftun.jpg https://upload.wikimedia.org/wikipedia/commons/f/f5/Lagunaria_patersonii%2C_fruit.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/f/fe/Semal_%28Bombax_ceiba%29-_fallen_flower_at_ground_in_Kolkata_W_IMG_4121.jpg https://upload.wikimedia.org/wikipedia/commons/4/4f/Verticordia_plumosa_1.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/c/c0/Lagunaria_patersonii%2C_flower.jpg
Lamium galeobdolon,Lamium galeobdolon,https://en.wikipedia.org/wiki/Lamium_galeobdolon,https://upload.wikimedia.org/wikipedia/commons/1/1a/Gele_dovenetel_DSCF3599.JPG https://upload.wikimedia.org/wikipedia/commons/c/c5/Goldnessel_b_%28Lamium_galeobdolon%29.jpg https://upload.wikimedia.org/wikipedia/commons/b/b0/Lamium_galeobdolon_03.jpg https://upload.wikimedia.org/wikipedia/commons/f/f8/Lamium_galeobdolon_2.JPG https://upload.wikimedia.org/wikipedia/commons/c/ca/Lamium_galeobdolon_Sturm40.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/6/6d/Sargaarvacsalannoveny.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Larix gmelinii,Larix gmelinii,https://en.wikipedia.org/wiki/Larix_gmelinii,https://upload.wikimedia.org/wikipedia/commons/9/96/Larix_gmelinii0.jpg https://upload.wikimedia.org/wikipedia/commons/4/40/Larix_gmelinii1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg
Lavandula multifida,Lavandula multifida,https://en.wikipedia.org/wiki/Lavandula_multifida,https://upload.wikimedia.org/wikipedia/commons/d/dd/Horminum_pyrenaicum_-_Saint-Hilaire.jpg https://upload.wikimedia.org/wikipedia/commons/7/7d/Lavandula_multifida.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Leontopodium alpinum,Leontopodium nivale,https://en.wikipedia.org/wiki/Leontopodium_nivale,https://upload.wikimedia.org/wikipedia/commons/e/e2/100_CHF_1925_681736.png https://upload.wikimedia.org/wikipedia/commons/0/0b/17osn_Edelweiss.jpg https://upload.wikimedia.org/wikipedia/commons/6/63/1schilling1983back.jpg https://upload.wikimedia.org/wikipedia/commons/2/28/2._JaboG_34.png https://upload.wikimedia.org/wikipedia/commons/9/9b/50_lei._Romania%2C_2005_a.jpg https://upload.wikimedia.org/wikipedia/commons/e/e4/Abzeichen_Gr%C3%BCntentag_1963.jpg https://upload.wikimedia.org/wikipedia/commons/d/de/Actual_Brasov_county_CoA.png https://upload.wikimedia.org/wikipedia/commons/3/38/Alpen_Edelwei%C3%9F%2C_Leontopodium_alpinum_2.JPG https://upload.wikimedia.org/wikipedia/commons/c/cd/Blason_Vaujany.svg https://upload.wikimedia.org/wikipedia/commons/2/2f/Blason_de_la_ville_de_Bonnefamille_%28Is%C3%A8re%29.svg https://upload.wikimedia.org/wikipedia/commons/7/74/Blason_vile_fr_Les_Carroz_d%27Ar%C3%A2ches.svg https://upload.wikimedia.org/wikipedia/commons/d/d9/Blason_ville_fr_Chamonix-Mont-Blanc_%28Haute-Savoie%29.svg https://upload.wikimedia.org/wikipedia/commons/8/8b/Bundesarchiv_Bild_101I-340-0175-20A%2C_Im_Westen%2C_Geschwader--Staffelabzeichen.jpg https://upload.wikimedia.org/wikipedia/commons/5/59/Bundesarchiv_Bild_101I-402-0265-03A%2C_Flugzeug_Junkers_Ju_88%2C_Startvorbereitung.jpg https://upload.wikimedia.org/wikipedia/commons/7/75/CHE_OF9_General.svg https://upload.wikimedia.org/wikipedia/commons/d/db/Ciecm.JPG https://upload.wikimedia.org/wikipedia/commons/f/f2/CohMont1.jpg https://upload.wikimedia.org/wikipedia/commons/c/ca/Coin_of_Kazakhstan_500-Edelveis-rev.jpg https://upload.wikimedia.org/wikipedia/commons/f/f6/DBP_1975_867_Wohlfahrt_Alpenblumen.jpg https://upload.wikimedia.org/wikipedia/commons/d/d1/Dramsha_gerb.jpg https://upload.wikimedia.org/wikipedia/commons/b/bb/Edelweiss-Auszeichnung_3_Sterne.png https://upload.wikimedia.org/wikipedia/commons/3/3a/Edelweiss_Biertender.jpg https://upload.wikimedia.org/wikipedia/commons/0/0a/Edelweiss_in_cold_valley.jpg https://upload.wikimedia.org/wikipedia/commons/6/69/Eisernes-Edelweiss.jpg https://upload.wikimedia.org/wikipedia/commons/9/91/En-us-edelweiss.ogg https://upload.wikimedia.org/wikipedia/commons/1/1a/Engelbert_Dollfuss.png https://upload.wikimedia.org/wikipedia/commons/7/7b/Farm_Edelweiss_in_Namibia_Bird_Eye_View.jpg https://upload.wikimedia.org/wikipedia/commons/4/46/Gebirgsj%C3%A4gerbrigade_23_%28Bundeswehr%29.svg https://upload.wikimedia.org/wikipedia/commons/8/8e/Gnaphalium_leontopodium_Atlas_Alpenflora.jpg https://upload.wikimedia.org/wikipedia/commons/4/43/Grenzschutzbergf%C3%BChrer.JPG https://upload.wikimedia.org/wikipedia/commons/4/41/Hrvatska_gorska_sluzba_spasavanja_logo_0110_1.jpg https://upload.wikimedia.org/wikipedia/commons/c/cc/JgB23.jpg https://upload.wikimedia.org/wikipedia/commons/2/22/Leontopodium-alpinum04.jpg https://upload.wikimedia.org/wikipedia/commons/e/ea/Leontopodium_alpinum%2C_Edelweiss.JPG https://upload.wikimedia.org/wikipedia/commons/f/fd/Leontopodium_alpinum_280808.jpg https://upload.wikimedia.org/wikipedia/commons/1/1c/Leontopodium_alpinum_Szarotka_alpejska_01.jpg https://upload.wikimedia.org/wikipedia/commons/4/4e/LogoRMSV.tif https://upload.wikimedia.org/wikipedia/commons/8/8a/Loudspeaker.svg https://upload.wikimedia.org/wikipedia/commons/1/11/No._5._Dianthus_silvestris%2C_Gnaphalium_leontopodium%2C_%28Edelweiss.%29%2C_chromolithograph_by_Helga_von_Cramm%2C_with_hymn_by_F._R._Havergal%2C_1877.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/53/Stamp_of_Kyrgyzstan_034.jpg https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/commons/7/76/Swiss-Commemorative-Coin-2004b-CHF-20-obverse.png https://upload.wikimedia.org/wikipedia/commons/d/d7/Szarotka.png https://upload.wikimedia.org/wikipedia/commons/3/3b/Szarotka_21BSP0.svg https://upload.wikimedia.org/wikipedia/commons/f/fc/Uimla.gif https://upload.wikimedia.org/wikipedia/commons/c/c3/Ulrich_Wille.jpg https://upload.wikimedia.org/wikipedia/commons/6/6a/Wappen_Eisenaerzt.png https://upload.wikimedia.org/wikipedia/commons/3/30/Wappen_StbB_transparent_dev.gif https://upload.wikimedia.org/wikipedia/commons/f/f0/Wappen_at_au.png https://upload.wikimedia.org/wikipedia/commons/8/8f/ZRHEdelweiss.jpg https://upload.wikimedia.org/wikipedia/commons/3/3b/%D0%A6%D0%9C_%D0%92%D0%9E%D0%92._%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B0_Ju-88_%28%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D0%B8%D1%8F%29.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Leontopodium palibinianum,Leontopodium palibinianum,https://en.wikipedia.org/wiki/Leontopodium_palibinianum,https://upload.wikimedia.org/wikipedia/commons/7/75/Leontopodium_palibinianum.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/a/a7/Chamomile%40original_size.jpg
Leptinella squalida,Leptinella squalida,https://en.wikipedia.org/wiki/Leptinella_squalida,https://upload.wikimedia.org/wikipedia/commons/f/f5/Leptinella_squalida02.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/a/a7/Chamomile%40original_size.jpg
Leptodermis oblonga,Leptodermis,https://en.wikipedia.org/wiki/Leptodermis,https://upload.wikimedia.org/wikipedia/commons/f/f8/Egyptian_starcluster-KayEss-1.jpeg https://upload.wikimedia.org/wikipedia/commons/4/41/Leptodermis_potaninii_-_Kunming_Botanical_Garden_-_DSC03026.JPG
Leucothoe racemosa,Eubotrys racemosa,https://en.wikipedia.org/wiki/Eubotrys_racemosa,https://upload.wikimedia.org/wikipedia/commons/1/11/Eubotrys_racemosa.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/50/Status_TNC_G5.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Liatris graminifolia,Lespedeza leptostachya,https://en.wikipedia.org/wiki/Lespedeza_leptostachya,https://upload.wikimedia.org/wikipedia/commons/f/f5/Lespedeza_leptostachya.jpg https://upload.wikimedia.org/wikipedia/commons/7/72/Status_TNC_G3.svg
Liatris scariosa,Liatris,https://en.wikipedia.org/wiki/Liatris,https://upload.wikimedia.org/wikipedia/commons/d/de/Liatris_aspera3.jpg https://upload.wikimedia.org/wikipedia/commons/d/d4/Liatris_spicata_Purple.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Ligularia przewalskii,Ligularia,https://en.wikipedia.org/wiki/Ligularia,https://upload.wikimedia.org/wikipedia/commons/0/0d/LigulariaAlatipes.jpg https://upload.wikimedia.org/wikipedia/commons/a/a8/Ligularia_sibirica-Ligulaire_de_Sib%C3%A9rie.JPG https://upload.wikimedia.org/wikipedia/commons/4/43/Ligularia_sp_1.jpg https://upload.wikimedia.org/wikipedia/commons/0/0b/Senecio_vernalis-Romania.jpg https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/6/62/PD-icon.svg
Ligustrum ibolium,not found,not found,not found
Lilium auratum,Lilium auratum,https://en.wikipedia.org/wiki/Lilium_auratum,https://upload.wikimedia.org/wikipedia/commons/8/87/Lilium_auratum1.jpg https://upload.wikimedia.org/wikipedia/commons/1/15/Lilium_auratum_-_pollen.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Lilium ORANIA,List of vulnerable plants,https://en.wikipedia.org/wiki/List_of_vulnerable_plants,https://upload.wikimedia.org/wikipedia/commons/1/18/Circle_frame.svg https://upload.wikimedia.org/wikipedia/commons/6/63/Status_iucn3.1_VU.svg
Lilium pumilum,Lilium pumilum,https://en.wikipedia.org/wiki/Lilium_pumilum,https://upload.wikimedia.org/wikipedia/commons/8/84/Lilium_pumilum_%28Flower%29_1.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/commons/d/dd/Lilium_longiflorum_%28Easter_Lily%29.JPG
Limonium platyphyllum,Limonium,https://en.wikipedia.org/wiki/Limonium,https://upload.wikimedia.org/wikipedia/commons/c/c7/Limonium_macrophyllum.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Limonium_perezii_3.jpg https://upload.wikimedia.org/wikipedia/commons/4/4a/Limonium_scabrum00.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg
Lindera aggregata,Lindera aggregata,https://en.wikipedia.org/wiki/Lindera_aggregata,https://upload.wikimedia.org/wikipedia/commons/2/24/Cinnamomum_verum_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-182.jpg https://upload.wikimedia.org/wikipedia/commons/0/0b/Lindera_aggregata1.jpg https://upload.wikimedia.org/wikipedia/commons/f/f9/Lindera_aggregata2.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg
Lindera akoensis,Lindera,https://en.wikipedia.org/wiki/Lindera,https://upload.wikimedia.org/wikipedia/commons/0/06/Lindera_melissifolia.jpg https://upload.wikimedia.org/wikipedia/commons/2/2a/Lindera_neesiana_Dried_fruit_Nepal.jpg https://upload.wikimedia.org/wikipedia/commons/e/e7/Lindera_umbellata%2C%E7%B4%85%E8%91%89%E3%81%99%E3%82%8B%E3%82%AF%E3%83%AD%E3%83%A2%E3%82%B8%EF%BC%88%E9%BB%92%E6%96%87%E5%AD%97%EF%BC%89B221157.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Lindera angustifolia,Lindera,https://en.wikipedia.org/wiki/Lindera,https://upload.wikimedia.org/wikipedia/commons/0/06/Lindera_melissifolia.jpg https://upload.wikimedia.org/wikipedia/commons/2/2a/Lindera_neesiana_Dried_fruit_Nepal.jpg https://upload.wikimedia.org/wikipedia/commons/e/e7/Lindera_umbellata%2C%E7%B4%85%E8%91%89%E3%81%99%E3%82%8B%E3%82%AF%E3%83%AD%E3%83%A2%E3%82%B8%EF%BC%88%E9%BB%92%E6%96%87%E5%AD%97%EF%BC%89B221157.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Lindera fragrans,Lindera,https://en.wikipedia.org/wiki/Lindera,https://upload.wikimedia.org/wikipedia/commons/0/06/Lindera_melissifolia.jpg https://upload.wikimedia.org/wikipedia/commons/2/2a/Lindera_neesiana_Dried_fruit_Nepal.jpg https://upload.wikimedia.org/wikipedia/commons/e/e7/Lindera_umbellata%2C%E7%B4%85%E8%91%89%E3%81%99%E3%82%8B%E3%82%AF%E3%83%AD%E3%83%A2%E3%82%B8%EF%BC%88%E9%BB%92%E6%96%87%E5%AD%97%EF%BC%89B221157.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Lindera triloba,Lindera,https://en.wikipedia.org/wiki/Lindera,https://upload.wikimedia.org/wikipedia/commons/0/06/Lindera_melissifolia.jpg https://upload.wikimedia.org/wikipedia/commons/2/2a/Lindera_neesiana_Dried_fruit_Nepal.jpg https://upload.wikimedia.org/wikipedia/commons/e/e7/Lindera_umbellata%2C%E7%B4%85%E8%91%89%E3%81%99%E3%82%8B%E3%82%AF%E3%83%AD%E3%83%A2%E3%82%B8%EF%BC%88%E9%BB%92%E6%96%87%E5%AD%97%EF%BC%89B221157.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Liquidambar acalycina,Liquidambar acalycina,https://en.wikipedia.org/wiki/Liquidambar_acalycina,https://upload.wikimedia.org/wikipedia/commons/f/fc/Liquidambar_acalycina_kz1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Liquidambar formosana,Liquidambar formosana,https://en.wikipedia.org/wiki/Liquidambar_formosana,https://upload.wikimedia.org/wikipedia/commons/6/60/Chinese_Sweet_Gum_%28Liquidambar_formosana%29_%2822085141600%29.jpg https://upload.wikimedia.org/wikipedia/commons/6/62/Chinese_Sweet_Gum_%28Liquidambar_formosana%29_%2823193757901%29.jpg https://upload.wikimedia.org/wikipedia/commons/4/4e/Liquidambar_formosana_01.jpg https://upload.wikimedia.org/wikipedia/commons/f/fe/Liquidambar_formosana_02.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg
Lithodora diffusa,Lithodora diffusa,https://en.wikipedia.org/wiki/Lithodora_diffusa,https://upload.wikimedia.org/wikipedia/commons/3/3b/Lithodora_diffusa1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Lithodora oleifolia,Lithodora,https://en.wikipedia.org/wiki/Lithodora,https://upload.wikimedia.org/wikipedia/commons/1/14/Ipomoea_tricolor-1.jpg https://upload.wikimedia.org/wikipedia/commons/f/f6/Lithodora_rosmarinifolia1598.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Lonicera alseuosmoides,not found,not found,not found
Lonicera kamtschatica,Honeysuckle,https://en.wikipedia.org/wiki/Honeysuckle,https://upload.wikimedia.org/wikipedia/commons/d/d9/Honeysuckle-1.jpg https://upload.wikimedia.org/wikipedia/commons/e/e9/Honeysuckle-2.jpg https://upload.wikimedia.org/wikipedia/commons/7/78/Honeysuckle_.jpg https://upload.wikimedia.org/wikipedia/commons/8/81/Lonicera-linedrawing1897.svg https://upload.wikimedia.org/wikipedia/commons/b/b7/Lonicera_ciliosa_13310.JPG https://upload.wikimedia.org/wikipedia/commons/1/1a/Lonicera_hispidula_3080.JPG https://upload.wikimedia.org/wikipedia/commons/4/42/Lonicera_japonica%2C_Fruit.JPG https://upload.wikimedia.org/wikipedia/commons/a/ac/Lonicera_sempervirens_5.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/b/b9/Rusokuusama_Lonicera_tatarica.jpg https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg https://upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Lonicera ligustrina,Lonicera ligustrina,https://en.wikipedia.org/wiki/Lonicera_ligustrina,https://upload.wikimedia.org/wikipedia/commons/e/ea/Dipsacus_pilosus0.jpg https://upload.wikimedia.org/wikipedia/commons/a/ae/Lonicera_ligustrina_var._yunnanensis_%28Lonicera_nitida%29_-_Botanischer_Garten%2C_Dresden%2C_Germany_-_DSC08938.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Lonicera yunnanensis,Lonicera nitida,https://en.wikipedia.org/wiki/Lonicera_nitida,https://upload.wikimedia.org/wikipedia/commons/0/06/Lonicera_nitida_aurea_after_pruning.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Lotus berthelotii,Lotus berthelotii,https://en.wikipedia.org/wiki/Lotus_berthelotii,https://upload.wikimedia.org/wikipedia/commons/3/31/Lotus_berthelotii_2.JPG https://upload.wikimedia.org/wikipedia/commons/f/f5/Lotus_berthelotii_IMGP5869.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
